"RT- 472178 - University of Washington, Seattle",,,,,,,,,,,,,,,,,,,
Report Date 2022-02-14,,,,,,,,,,,,,,,,,,,
"Data refreshed nightly, Monday - Saturday. Last refresh at 2022-02-14 01:45 AM",,,,,,,,,,,,,,,,,,,
Year/Quarter: Autumn 2014 - Autumn 2021,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Academic_Year,Term,Course_Number,Course_Title,Student_Count,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average_GPA,
2020-21,20212 (Spring 2021),EDSPE 531 A,COMP BEH INTERVENTN,33,32,,,1,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDSPE 531 B,COMP BEH INTERVENTN,24,21,3,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDSPE 539 A,ETHICS IN ABA A,22,16,5,1,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),EDSPE 552 A,INSTRUCT STRAT ABA,22,20,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDSPE 552 B,INSTRUCT STRAT ABA,31,15,10,3,2,,,,,,,,1,,3.6,
2020-21,20212 (Spring 2021),EDSPE 560 A,HOME SCH & COMMUNITY,20,18,1,1,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDSPE 565 A,ECE APPROACHES,17,15,,,1,,,,,,,,1,,3.7,
2020-21,20212 (Spring 2021),EDTEP 517 A,INST PRACT & PERF 3,31,19,5,2,,1,1,2,1,,,,,,3.6,
2020-21,20212 (Spring 2021),EDTEP 560 A,TCHING & LRNING I,31,31,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),EDTEP 560 B,TCHING & LRNING I,32,27,3,1,,1,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDTEP 562 A,ADOL DEV & EDUC I,31,31,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),EDTEP 562 B,ADOL DEV & EDUC I,32,30,,1,1,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDTEP 566 A,CLASSROOMS FOR ALL,32,31,1,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDTEP 566 B,CLASSROOMS FOR ALL,32,30,1,,,1,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDTEP 582 A,TCH MATH SEC SCH I,15,12,3,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDTEP 586 A,TCH SCI SEC SCH I,15,15,,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDUC 170 A,MATH ELEM TEACHERS,37,26,8,2,1,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),EDUC 200 A,SP TOPICS EDUC SOC,57,48,4,,2,1,,,,1,,,1,,3.7,
2020-21,20212 (Spring 2021),EDUC 200 B,SP TOPICS EDUC SOC,93,70,14,3,4,,,,,,,1,1,,3.8,
2020-21,20212 (Spring 2021),EDUC 200 C,SP TOPICS EDUC SOC,32,29,3,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDUC 200 D,SP TOPICS EDUC SOC,37,37,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),EDUC 211 A,POLITICAL PHIL OF ED,56,45,4,1,2,,1,1,,,,2,,,3.7,
2020-21,20212 (Spring 2021),EDUC 215 A,COLLEGE RESILIENCE,369,283,33,18,12,13,3,2,1,,,,4,,3.7,
2020-21,20212 (Spring 2021),EDUC 216 A,PATH TO HAPPINESS,110,72,15,7,9,3,,1,2,,,,1,,3.6,
2020-21,20212 (Spring 2021),EDUC 231 A,DVLP YOUTH IN SPORT,66,36,20,4,1,1,2,1,,1,,,,,3.6,
2020-21,20212 (Spring 2021),EDUC 251 A,ED EQUITY/DIVERSITY,169,154,4,2,5,3,,,,,,,1,,3.9,
2020-21,20212 (Spring 2021),EDUC 251 B,ED EQUITY/DIVERSITY,59,52,3,2,,1,,,,,,,1,,3.8,
2020-21,20212 (Spring 2021),EDUC 280 A,INTRO TO ECO,72,36,28,2,3,2,,,1,,,,,,3.7,
2020-21,20212 (Spring 2021),EDUC 300 A,SPECIAL TOPICS EDUC,31,27,2,2,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDUC 303 A,BI LEADERSHIP II,27,23,,,,,,,,,,,4,,3.4,
2020-21,20212 (Spring 2021),EDUC 305 A,PUB SCHL DEMOCRACY,54,39,8,1,1,2,,1,,,,,2,,3.6,
2020-21,20212 (Spring 2021),EDUC 310 A,CURRENT ISSUES,74,52,16,2,2,,,2,,,,,,,3.8,
2020-21,20212 (Spring 2021),EDUC 370 A,LRN ACROSS SETTINGS,40,32,3,2,,,2,,,1,,,,,3.7,
2020-21,20212 (Spring 2021),EDUC 375 A,DIGITAL MEDIA LIT,37,34,1,1,,,,,,,,,1,,3.8,
2020-21,20212 (Spring 2021),EDUC 472 A,INDIVIDUALS & ORGS,45,25,13,4,,1,,,1,,,,1,,3.6,
2020-21,20212 (Spring 2021),EDUC 473 A,COMMUNITY RESEARCH,62,35,16,3,2,2,1,,1,,1,,1,,3.6,
2020-21,20212 (Spring 2021),EDUC 483 A,COMMUNITY CAPSTONE 3,64,58,4,1,,,1,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EDUC 483 B,COMMUNITY CAPSTONE 3,57,44,5,6,1,,,,,,,1,,,3.8,
2020-21,20212 (Spring 2021),EE P 520 A,SFTWR ENGR EMBD APPL,40,38,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),EE P 596 A,TPCS SPCH/IMG PROC,15,9,4,1,,1,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),EE P 598 A,ADV TOPICS EE,26,9,16,,,1,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),EE P 598 B,ADV TOPICS EE,22,13,9,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),EMBA 510 A,STAT FOR MGMT,36,10,19,6,1,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),EMBA 510 B,STAT FOR MGMT,30,7,16,7,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),EMBA 529 A,SPECIAL TOPICS,32,5,21,5,1,,,,,,,,,,3.5,
2020-21,20212 (Spring 2021),EMBA 529 B,SPECIAL TOPICS,32,4,27,1,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),EMBA 529 C,SPECIAL TOPICS,32,10,22,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),EMBA 529 D,SPECIAL TOPICS,32,5,26,1,,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),EMBA 532 A,MARKETING MNGMNT,37,10,22,5,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),EMBA 532 B,MARKETING MNGMNT,29,9,15,5,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),EMBA 534 A,ETHICAL LEADERSHIP,32,8,23,1,,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),EMBA 534 B,ETHICAL LEADERSHIP,32,11,19,2,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),EMBA 540 B,INTL FIN,32,6,16,8,2,,,,,,,,,,3.5,
2020-21,20212 (Spring 2021),EMBA 551 A,INTL MGMT,37,13,19,5,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),EMBA 551 B,INTL MGMT,29,7,16,6,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),EMBA 553 A,ENTREPRENEURSHIP,32,13,19,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),EMBA 553 B,ENTREPRENEURSHIP,32,28,4,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 104 A,COLLEGE COMMUNICATN,16,3,11,1,,,,1,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENGL 111 A,COMPOSITION: LIT,18,17,,,,,,,,,,,1,,3.7,
2020-21,20212 (Spring 2021),ENGL 111 B,COMPOSITION: LIT,22,13,8,1,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 111 D,COMPOSITION: LIT,17,10,4,1,,,1,,,,,1,,,3.5,
2020-21,20212 (Spring 2021),ENGL 111 F,COMPOSITION: LIT,19,8,6,3,1,1,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENGL 111 H,COMPOSITION: LIT,22,21,,,,,,,,,1,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 111 J,COMPOSITION: LIT,23,21,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 111 K,COMPOSITION: LIT,21,15,6,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 111 L,COMPOSITION: LIT,21,16,5,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 111 M,COMPOSITION: LIT,21,19,,,,,,,,,,,2,,3.6,
2020-21,20212 (Spring 2021),ENGL 111 S,COMPOSITION: LIT,23,23,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 111 Y,COMPOSITION: LIT,23,21,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 111 Z,COMPOSITION: LIT,21,11,9,,,,,,,,,,1,,3.6,
2020-21,20212 (Spring 2021),ENGL 121 A,COMPOSTN: SOC ISSUE,19,11,6,,,2,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 121 B,COMPOSTN: SOC ISSUE,21,17,3,,,,,,,,1,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 121 C,COMPOSTN: SOC ISSUE,23,23,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 121 F,COMPOSTN: SOC ISSUE,22,14,5,,1,,,1,,1,,,,,3.6,
2020-21,20212 (Spring 2021),ENGL 131 A,COMPOSITN: EXPOSITN,20,18,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 A1,COMPOSITN: EXPOSITN,19,14,3,1,,,,1,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 131 A2,COMPOSITN: EXPOSITN,18,9,5,1,2,,,,,,,,1,,3.5,
2020-21,20212 (Spring 2021),ENGL 131 A3,COMPOSITN: EXPOSITN,21,15,6,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 A5,COMPOSITN: EXPOSITN,21,20,1,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 A9,COMPOSITN: EXPOSITN,20,18,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 B,COMPOSITN: EXPOSITN,22,21,,,,,,1,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 B1,COMPOSITN: EXPOSITN,23,22,,,,,,,,,,,1,,3.8,
2020-21,20212 (Spring 2021),ENGL 131 B2,COMPOSITN: EXPOSITN,21,13,5,1,1,,,1,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 131 B3,COMPOSITN: EXPOSITN,22,22,,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 B4,COMPOSITN: EXPOSITN,21,16,5,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 B6,COMPOSITN: EXPOSITN,22,22,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 131 B7,COMPOSITN: EXPOSITN,20,14,5,,,,,,,,,,1,,3.7,
2020-21,20212 (Spring 2021),ENGL 131 C3,COMPOSITN: EXPOSITN,17,4,9,,1,1,,,,,,2,,,3.2,
2020-21,20212 (Spring 2021),ENGL 131 E,COMPOSITN: EXPOSITN,21,13,8,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 131 G,COMPOSITN: EXPOSITN,19,10,5,1,1,1,,,1,,,,,,3.6,
2020-21,20212 (Spring 2021),ENGL 131 H,COMPOSITN: EXPOSITN,22,7,12,,,1,,,,,,1,1,,3.4,
2020-21,20212 (Spring 2021),ENGL 131 P,COMPOSITN: EXPOSITN,22,22,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 131 Q,COMPOSITN: EXPOSITN,21,16,4,1,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 R,COMPOSITN: EXPOSITN,17,5,12,,,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 131 V,COMPOSITN: EXPOSITN,23,21,1,,1,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 131 X,COMPOSITN: EXPOSITN,21,14,7,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 131 Y,COMPOSITN: EXPOSITN,23,16,5,2,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 131 Z,COMPOSITN: EXPOSITN,22,14,7,1,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 182 B,MULTIMODAL COMP,21,17,3,,1,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 182 C,MULTIMODAL COMP,19,16,3,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 182 D,MULTIMODAL COMP,22,17,3,,,,,2,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 182 E,MULTIMODAL COMP,22,17,3,1,1,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 182 F,MULTIMODAL COMP,22,22,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 182 G,MULTIMODAL COMP,15,9,5,,,1,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 182 H,MULTIMODAL COMP,21,17,4,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 182 I,MULTIMODAL COMP,22,22,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 182 L,MULTIMODAL COMP,21,16,4,,,1,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 182 N,MULTIMODAL COMP,23,23,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 198 B,WRITING/SOC SCI,24,22,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 199 A,WRITING NAT SCI,21,19,,,1,,,,1,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 200 A,READING LIT FORMS,33,16,10,2,1,2,1,,1,,,,,,3.6,
2020-21,20212 (Spring 2021),ENGL 200 B,READING LIT FORMS,36,22,11,2,,,,1,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 200 C,READING LIT FORMS,35,27,8,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 200 D,READING LIT FORMS,35,23,10,,2,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 202 A,INTRO ENGL LANG LIT,55,25,12,5,6,2,,1,1,,,,3,,3.4,
2020-21,20212 (Spring 2021),ENGL 204 A,POP FICTION & MEDIA,39,10,20,3,3,,,,1,,,,2,,3.4,
2020-21,20212 (Spring 2021),ENGL 210 A,LIT 400 TO 1600,44,38,6,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 213 A,MODERN/POST MOD LIT,37,22,9,3,1,1,,1,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 225 A,SHAKESPEARE,38,27,4,1,6,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 242 A,READ PROSE FICTION,27,12,11,3,,,1,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 242 C,READ PROSE FICTION,35,30,4,1,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 250 A,AMERICAN LITERATURE,36,10,16,7,1,,,,,,1,,1,,3.4,
2020-21,20212 (Spring 2021),ENGL 258 A,INTRO TO AFR AM LIT,16,16,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGL 259 A,LIT&SOC DIFFERENCE,37,27,8,1,,,,1,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 265 A,ENVIRNTL HUMANITIES,46,43,1,,,,,,1,1,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 281 A,INTERMED EXPOS WRIT,21,10,8,,1,1,,,,,,,1,,3.5,
2020-21,20212 (Spring 2021),ENGL 281 B,INTERMED EXPOS WRIT,19,9,8,1,1,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 281 D,INTERMED EXPOS WRIT,23,19,4,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 281 E,INTERMED EXPOS WRIT,21,19,,1,1,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 281 F,INTERMED EXPOS WRIT,20,19,,,1,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 282 A,INT MULTIMODAL COMP,22,22,,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 282 B,INT MULTIMODAL COMP,21,13,5,2,,,,,,,,,1,,3.6,
2020-21,20212 (Spring 2021),ENGL 283 A,BEGIN VERSE WRITING,22,21,,,,,1,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 284 A,BEG SHORT STRY WRIT,22,19,3,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 284 B,BEG SHORT STRY WRIT,21,19,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 288 A,INTRO PROF TECH WRIT,22,20,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 288 B,INTRO PROF TECH WRIT,23,11,10,1,,1,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 296 A,CRIT LITRCY NAT SCI,21,17,1,1,,1,,,,,,,1,,3.6,
2020-21,20212 (Spring 2021),ENGL 296 B,CRIT LITRCY NAT SCI,17,12,2,1,,2,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 297 A,INTERMED WRIT HUM,15,13,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 297 B,INTERMED WRIT HUM,20,19,1,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 297 C,INTERMED WRIT HUM,18,15,1,,,,,1,,,,,1,,3.6,
2020-21,20212 (Spring 2021),ENGL 298 C,INTERMED WRIT SOC S,15,13,,1,,,,1,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 299 A,INT WRITING NAT SCI,18,16,1,,,1,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 299 C,INT WRITING NAT SCI,18,13,3,1,1,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 299 D,INT WRITING NAT SCI,15,13,1,1,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 302 A,CRITICAL PRACTICE,29,25,4,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 302 B,CRITICAL PRACTICE,18,8,6,1,1,,1,,1,,,,,,3.5,
2020-21,20212 (Spring 2021),ENGL 309 A,THEORIES OF READING,22,12,4,5,1,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 325 A,LT RENAISSANCE LIT,35,22,7,2,2,1,,,,,,,1,,3.6,
2020-21,20212 (Spring 2021),ENGL 334 A,ENGL NOV LATER 19 C,17,8,8,,,1,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 335 A,AGE OF VICTORIA,36,10,19,2,4,1,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENGL 336 A,EARLY 20THC ENG LIT,30,17,5,,3,3,,2,,,,,,,3.5,
2020-21,20212 (Spring 2021),ENGL 345 A,STUDIES IN FILM,21,6,11,,1,2,,,1,,,,,,3.5,
2020-21,20212 (Spring 2021),ENGL 348 A,STUDIES POP CULTURE,38,30,7,,,1,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 349 B,SCI FICT & FANTASY,35,25,5,4,,,,,,,,,1,,3.7,
2020-21,20212 (Spring 2021),ENGL 353 B,AMER LIT LATER 19C,16,3,7,3,2,,,1,,,,,,,3.4,
2020-21,20212 (Spring 2021),ENGL 355 A,CONTEMP AM LIT,34,27,6,,1,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 368 A,WOMEN WRITERS,29,17,8,1,1,1,,,1,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGL 370 A,ENGL LANG STUDY,34,24,10,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 372 A,WORLD ENGLISHES,18,1,9,4,1,1,,,,,,,2,,3,
2020-21,20212 (Spring 2021),ENGL 382 B,SPECIAL MULTIMODAL,18,14,3,,,,1,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 383 A,THE CRAFT OF VERSE,18,12,4,2,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 388 A,PROF TECH WRITING,15,5,6,1,,1,,,,,,1,1,,3.2,
2020-21,20212 (Spring 2021),ENGL 452 A,TOPICS AM LIT,25,7,8,5,2,2,,,,,,,1,,3.4,
2020-21,20212 (Spring 2021),ENGL 466 A,QUEER & LGBT STUDIES,38,22,10,2,,,,,1,1,,,2,,3.5,
2020-21,20212 (Spring 2021),ENGL 483 A,ADV VERSE WORKSHOP,16,14,2,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGL 484 A,ADV PROSE WORKSHOP,16,9,7,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGL 496 B,H-MAJOR CONF-HONORS,15,15,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENGR 105 A,INTRO ENGR DESIGN,58,46,9,1,,1,,,,,,,1,,3.8,
2020-21,20212 (Spring 2021),ENGR 231 A,INTRO TECH COMM,48,35,6,4,,,,3,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGR 231 B,INTRO TECH COMM,23,2,19,2,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENGR 231 C,INTRO TECH COMM,17,2,14,1,,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGR 231 D,INTRO TECH COMM,27,12,15,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGR 231 E,INTRO TECH COMM,27,19,7,,,,,1,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGR 231 F,INTRO TECH COMM,25,14,11,,,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENGR 231 G,INTRO TECH COMM,20,15,5,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENGR 231 H,INTRO TECH COMM,29,17,11,,,,,,,,,,1,,3.7,
2020-21,20212 (Spring 2021),ENGR 231 I,INTRO TECH COMM,16,8,7,,,1,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGR 231 J,INTRO TECH COMM,27,18,6,1,1,1,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGR 333 A,ADVANCED TECH COMM,27,7,20,,,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENGR 333 B,ADVANCED TECH COMM,27,10,14,1,2,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENTRE 370 A,INTRO TO ENTREP,24,7,16,1,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENTRE 370 B,INTRO TO ENTREP,24,10,11,3,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENTRE 432 A,SOFTWARE ENTRPRNSHP,27,6,6,8,6,1,,,,,,,,,3.4,
2020-21,20212 (Spring 2021),ENTRE 455 A,ENTREPRENEUR MKTG,27,5,9,5,6,2,,,,,,,,,3.4,
2020-21,20212 (Spring 2021),ENTRE 455 B,ENTREPRENEUR MKTG,24,1,8,7,7,1,,,,,,,,,3.3,
2020-21,20212 (Spring 2021),ENTRE 473 A,CREATING A COMPANYII,28,2,12,9,4,,,,1,,,,,,3.3,
2020-21,20212 (Spring 2021),ENTRE 473 B,CREATING A COMPANYII,35,12,14,3,4,,2,,,,,,,,3.5,
2020-21,20212 (Spring 2021),ENTRE 473 C,CREATING A COMPANYII,33,33,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENTRE 490 A,SPECIAL TOPICS ENTRE,30,27,3,,,,,,,,,,,,3.9,
2020-21,20212 (Spring 2021),ENTRE 541 A,TECH COMM PRACTICUM,21,3,12,6,,,,,,,,,,,3.5,
2020-21,20212 (Spring 2021),ENTRE 564 A,COMPETITIVE STRATEGY,28,9,16,2,1,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENTRE 568 A,DIGITAL MEDIA MKTG,28,22,4,1,1,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENTRE 569 A,VENTURE FUNDG STRATS,28,10,17,,1,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENTRE 571 A,ESSENTIALS OF SALES,28,6,7,7,4,4,,,,,,,,,3.3,
2020-21,20212 (Spring 2021),ENTRE 579 A,SPEC TOPICS ENTREP,15,,4,9,2,,,,,,,,,,3.3,
2020-21,20212 (Spring 2021),ENTRE 579 B,SPEC TOPICS ENTREP,23,2,6,7,6,2,,,,,,,,,3.3,
2020-21,20212 (Spring 2021),ENV H 205 A,ENVIR HLTH MEDIA,72,26,35,2,3,2,2,,,,,1,1,,3.5,
2020-21,20212 (Spring 2021),ENV H 311 A,INTRO TO ENV HEALTH,103,56,18,11,9,4,3,1,,,,,1,,3.6,
2020-21,20212 (Spring 2021),ENV H 405 A,TOXICS & HUMAN HLTH,29,7,16,4,2,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENV H 409 A,MICROBIOME&ENV HLTH,65,29,17,9,6,2,1,1,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENV H 417 A,CHILD ENV HLTH DISP,48,37,7,3,,1,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENV H 432 A,CHEM SAMP & ANALYSIS,31,5,24,2,,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENV H 439 A,ONE HEALTH,20,13,5,,2,,,,,,,,,,3.8,
2020-21,20212 (Spring 2021),ENV H 447 A,ENV CHG INF DISEASE,33,10,10,10,3,,,,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENV H 462 A,TECH ASP OCC SAFETY,30,30,,,,,,,,,,,,,4,
2020-21,20212 (Spring 2021),ENV H 503 A,ENV & OCC TOXICANTS,20,10,8,1,1,,,,,,,,,,3.7,
2020-21,20212 (Spring 2021),ENVIR 100 A,INTRO ENV STUDIES,210,63,48,26,23,23,7,4,5,3,1,1,6,,3.2,
2020-21,20212 (Spring 2021),ENVIR 200 A,ENVIR COMMUNICATION,23,12,3,2,2,1,,3,,,,,,,3.4,
2020-21,20212 (Spring 2021),ENVIR 200 B,ENVIR COMMUNICATION,25,23,,,1,,,,,,,,1,,3.7,
2020-21,20212 (Spring 2021),ENVIR 221 A,US ENVIRON HISTORY,19,4,5,6,1,3,,,,,,,,,3.4,
2020-21,20212 (Spring 2021),ENVIR 235 A,INTRO ENVIRO ECON,21,13,3,2,1,1,,,1,,,,,,3.6,
2020-21,20212 (Spring 2021),ENVIR 239 A,SUSTAINABLE CHOICES,70,21,22,11,4,3,2,2,2,2,,,1,,3.3,
2020-21,20212 (Spring 2021),ENVIR 240 A,THE URBAN FARM,60,46,8,2,,1,,2,1,,,,,,3.8,
2020-21,20212 (Spring 2021),ENVIR 250 A,RES METHODS ENV ST,41,18,7,6,6,2,1,1,,,,,,,3.5,
2020-21,20212 (Spring 2021),ENVIR 280 A,NAT HIST PUGET SOUND,39,13,5,5,7,4,1,2,1,,,1,,,3.2,
2020-21,20212 (Spring 2021),ENVIR 300 A,ANALYSIS ENV CASES,22,11,7,1,2,,,1,,,,,,,3.6,
2020-21,20212 (Spring 2021),ENVIR 310 A,ENVIR DATA ANALYSIS,26,15,4,4,1,1,1,,,,,,,,3.6,
